stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
13057, 9150, "Sprinduļkalns", , 57.3558911, 27.4613384, 13057, , , , , 
13058, 9150, "Sprinduļkalns", , 57.3561580, 27.4610670, 13058, , , , , 
13062, 9153, "Sūnu skola", , 56.5419779, 26.0659954, 13062, , , , , 
13063, 9154, "Mežvidi", , 57.2866524, 24.4506447, 13063, , , , , 
13066, 1715, "Stiebriņi", , 56.3306422, 24.1130880, 13066, , , , , 
13067, 9158, "Slokas pamatskola", , 56.9474023, 23.6133899, 13067, , , , , 
13068, 9158, "Slokas pamatskola", , 56.9480102, 23.6135022, 13068, , , , , 
13069, 9159, "Daugavas muzejs", , 56.8494497, 24.2300207, 13069, , , , , 
13070, 9160, "Sveķu skola", , 57.0744099, 26.5152434, 13070, , , , , 
13071, 9160, "Sveķu skola", , 57.0743548, 26.5152646, 13071, , , , , 
13072, 9162, "Rūpnīca", , 57.0883571, 24.5201443, 13072, , , , , 
13073, 9163, "VEF-Baloži", , 56.8571923, 24.0651257, 13073, , , , , 
13074, 1715, "Stiebriņi", , 56.3312257, 24.1134912, 13074, , , , , 
13075, 1717, "Ligeikas", , 56.3128620, 24.1161271, 13075, , , , , 
13076, 9170, "Patmalnieki", , 56.4001177, 26.7783281, 13076, , , , , 
13082, 9173, "Stabulnieki", , 56.6292409, 24.9438854, 13082, , , , , 
13083, 9173, "Stabulnieki", , 56.6292244, 24.9437352, 13083, , , , , 
13086, 1717, "Ligeikas", , 56.3129692, 24.1162125, 13086, , , , , 
13087, 1718, "Dārznieki", , 56.3007892, 24.1205585, 13087, , , , , 
13088, 1718, "Dārznieki", , 56.3017992, 24.1201634, 13088, , , , , 
13089, 1719, "Strūklas", , 56.2938073, 24.1247564, 13089, , , , , 
13104, 1719, "Strūklas", , 56.2938839, 24.1247801, 13104, , , , , 
13105, 1720, "Gulbji", , 56.2799560, 24.1304737, 13105, , , , , 
13112, 1720, "Gulbji", , 56.2808771, 24.1303429, 13112, , , , , 
13113, 9189, "Zāgadi", , 57.3761526, 26.8084139, 13113, , , , , 
13114, 9189, "Zāgadi", , 57.3771346, 26.8102799, 13114, , , , , 
13117, 9191, "Pusmuiža", , 56.8706205, 24.5426680, 13117, , , , , 
13118, 9191, "Pusmuiža", , 56.8702687, 24.5432226, 13118, , , , , 
13125, 9477, "Krievgaļi", , 56.2753721, 24.1926318, 13125, , , , , 
13130, 1473, "Pūriņu iela", , 56.4020790, 24.2231468, 13130, , , , , 
13135, 1473, "Pūriņu iela", , 56.4025937, 24.2219240, 13135, , , , , 
13136, 9390, "Skolas iela", , 56.5466111, 27.7182815, 13136, , , , , 
13139, 9390, "Skolas iela", , 56.5467246, 27.7183576, 13139, , , , , 
13150, 9396, "Soikāna iela", , 56.5522759, 27.6955932, 13150, , , , , 
13151, 9216, "Mazirbe", , 57.6734726, 22.3239904, 13151, , , , , 
13152, 4437, "Mazirbe", , 57.6741833, 22.3247371, 13152, , , , , 
13153, 9216, "Mazirbe", , 57.6745169, 22.3234184, 13153, , , , , 
13154, 9396, "Soikāna iela", , 56.5522664, 27.6957281, 13154, , , , , 
13161, 9395, "Evertova", , 56.5484964, 27.6887704, 13161, , , , , 
13164, 9395, "Evertova", , 56.5484214, 27.6887278, 13164, , , , , 
13165, 9394, "Krāslavas iela", , 56.5379460, 27.6989273, 13165, , , , , 
13173, 9394, "Krāslavas iela", , 56.5381865, 27.6990760, 13173, , , , , 
13174, 9393, "Liepājas iela", , 56.5409381, 27.7052549, 13174, , , , , 
13175, 9393, "Liepājas iela", , 56.5408940, 27.7055733, 13175, , , , , 
13176, 9392, "Biržas iela", , 56.5431625, 27.7105290, 13176, , , , , 
13177, 9392, "Biržas iela", , 56.5424606, 27.7085603, 13177, , , , , 
13178, 9391, "Stroda iela", , 56.5424445, 27.7143109, 13178, , , , , 
13179, 9391, "Stroda iela", , 56.5424155, 27.7143110, 13179, , , , , 
13180, 1366, "Bukaiši", , 56.4009241, 23.2535304, 13180, , , , , 
13183, 9235, "Ostrovka", , 56.0616180, 26.8265727, 13183, , , , , 
13184, 9235, "Ostrovka", , 56.0618103, 26.8257274, 13184, , , , , 
13185, 9236, "Purvs", , 57.1014599, 27.2532939, 13185, , , , , 
13186, 9236, "Purvs", , 57.1018380, 27.2534831, 13186, , , , , 
13187, 9475, "Mūsas tilts", , 56.4004276, 24.1752387, 13187, , , , , 
13188, 9474, "Priedītes", , 56.4181777, 24.0821740, 13188, , , , , 
13197, 9242, "Zobola ezers", , 57.0729742, 25.7128272, 13197, , , , , 
13202, 7860, "Pilsētas robeža", , 56.3973371, 24.1696123, 13202, , , , , 
13204, 7860, "Pilsētas robeža", , 56.3971360, 24.1676740, 13204, , , , , 
13205, 9245, "Mežapuķes", , 56.9457510, 24.4565004, 13205, , , , , 
13206, 9245, "Mežapuķes", , 56.9458056, 24.4583223, 13206, , , , , 
13209, 9477, "Krievgaļi", , 56.2754167, 24.1931840, 13209, , , , , 
13215, 9481, "Vecsaule", , 56.4292662, 24.3339192, 13215, , , , , 
13216, 9481, "Vecsaule", , 56.4302143, 24.3343385, 13216, , , , , 
13227, 9165, "Zvejnieki", , 56.6785836, 23.6097492, 13227, , , , , 
13228, 9165, "Zvejnieki", , 56.6788225, 23.6100942, 13228, , , , , 
13229, 9267, "Zubki", , 56.8457433, 27.6529014, 13229, , , , , 
13230, 9267, "Zubki", , 56.8447474, 27.6518660, 13230, , , , , 
13231, 9166, "Līči", , 56.5519842, 23.4959465, 13231, , , , , 
13250, 9486, "Lādezers", , 57.4215973, 24.6982073, 13250, , , , , 
13257, 9467, "Dārziņi", , 57.5291679, 24.7373089, 13257, , , , , 
13259, 7543, "Arodvidusskola", , 57.5311772, 24.7137426, 13259, , , , , 
13262, 9289, "Rankas kartonfabrikas pagrieziens", , 57.2121424, 26.1451795, 13262, , , , , 
13263, 9289, "Rankas kartonfabrikas pagrieziens", , 57.2119899, 26.1458967, 13263, , , , , 
13266, 9291, "Makstenieki", , 57.0342316, 24.3823583, 13266, , , , , 
13272, 9295, "Vārpas", , 56.9363006, 25.1820788, 13272, , , , , 
13279, 8949, "Mazā Meža iela", , 56.6053615, 23.2913276, 13279, , , , , 
13282, 9302, "Dommo parks", , 56.8429161, 24.0324266, 13282, , , , , 
13286, 9306, "Sinole", , 57.2464606, 26.4978504, 13286, , , , , 
13291, 884, "Ozoli", , 56.3281873, 21.5608860, 13291, , , , , 
13292, 884, "Ozoli", , 56.3283823, 21.5610571, 13292, , , , , 
13295, 8045, "Ratnieki", , 56.4480709, 22.1037347, 13295, , , , , 
13296, 8045, "Ratnieki", , 56.4480015, 22.1037838, 13296, , , , , 
13301, 4290, "Garciems", , 57.1016118, 24.2031774, 13301, , , , , 
13302, 4290, "Garciems", , 57.1018548, 24.2036736, 13302, , , , , 
13303, 4294, "Dārziņi", , 57.1251882, 24.2961946, 13303, , , , , 
13304, 4294, "Dārziņi", , 57.1255295, 24.2960837, 13304, , , , , 
13309, 4055, "Kapsēta", , 57.0480539, 24.3174421, 13309, , , , , 
13310, 4055, "Kapsēta", , 57.0477985, 24.3171230, 13310, , , , , 
13311, 9325, "Kalniņi", , 57.8590210, 24.3899054, 13311, , , , , 
13312, 9325, "Kalniņi", , 57.8585593, 24.3918837, 13312, , , , , 
13313, 9326, "Bāles stacijas pagrieziens", , 57.4600426, 25.4177137, 13313, , , , , 
13314, 9326, "Bāles stacijas pagrieziens", , 57.4601495, 25.4174448, 13314, , , , , 
13316, 9483, "Draudzības iela", , 57.0695681, 24.3218341, 13316, , , , , 
13317, 9483, "Draudzības iela", , 57.0692659, 24.3218470, 13317, , , , , 
13318, 8683, "Ādažu skola", , 57.0797202, 24.3358986, 13318, , , , , 
13319, 8683, "Ādažu skola", , 57.0798672, 24.3345361, 13319, , , , , 
13320, 9484, "Ādažu muiža", , 57.0944728, 24.3133110, 13320, , , , , 
13323, 9484, "Ādažu muiža", , 57.0945438, 24.3130549, 13323, , , , , 
13324, 9485, "Silmači", , 56.9700634, 24.4748028, 13324, , , , , 
13325, 9485, "Silmači", , 56.9698903, 24.4738809, 13325, , , , , 
13326, 7893, "Ventas iela", , 56.4905546, 21.0062512, 13326, , , , , 
13327, 3494, "Viesatas pagrieziens", , 56.8267630, 23.0199461, 13327, , , , , 
13328, 3494, "Viesatas pagrieziens", , 56.8284538, 23.0210194, 13328, , , , , 
13330, 9335, "Zaļie", , 56.8174143, 23.3778304, 13330, , , , , 
13356, 4131, "Pagrieziens uz Piņķiem", , 56.9466043, 23.9238975, 13356, , , , , 
13357, 4131, "Pagrieziens uz Piņķiem", , 56.9460081, 23.9228973, 13357, , , , , 
13365, 9355, "Kūdras purvs", , 56.9334750, 22.4794804, 13365, , , , , 
13366, 9356, "Ratinieku krustojums", , 56.4899593, 27.2671136, 13366, , , , , 
13367, 9356, "Ratinieku krustojums", , 56.4899747, 27.2669614, 13367, , , , , 
13368, 9478, "Lauktehnika", , 56.3830056, 24.1654299, 13368, , , , , 
13370, 9379, "Medeo", , 56.7956132, 24.6249876, 13370, , , , , 
13371, 9384, "Vasara", , 56.8264965, 24.0782596, 13371, , , , , 
13372, 9400, "Autoosta (pie Tukuma AO)", , 56.9661341, 23.1687778, 13372, , , , , 
13373, 9400, "Autoosta (pie Tukuma AO)", , 56.9661676, 23.1695040, 13373, , , , , 
13374, 9401, "Durbe", , 56.9682853, 23.1910471, 13374, , , , , 
13375, 9402, "Šekumkrogs", , 56.9613088, 23.1360629, 13375, , , , , 
13376, 9402, "Šekumkrogs", , 56.9609881, 23.1337044, 13376, , , , , 
13378, 9404, "Meža iela", , 56.9685010, 23.1588339, 13378, , , , , 
13379, 9406, "Rīgas iela", , 56.9683384, 23.1762520, 13379, , , , , 
13381, 9406, "Rīgas iela", , 56.9687381, 23.1771982, 13381, , , , , 
13382, 9407, "Smilšu iela", , 56.9714180, 23.1466167, 13382, , , , , 
13383, 9407, "Smilšu iela", , 56.9715573, 23.1467247, 13383, , , , , 
13384, 9408, "Lielā dzelzceļa iela", , 56.9720848, 23.1958109, 13384, , , , , 
13388, 9414, "Veļķi", , 56.9641293, 23.1171118, 13388, , , , , 
13389, 9415, "MRS", , 56.9626695, 23.1062899, 13389, , , , , 
13390, 9416, "Ozoliņi", , 56.9870511, 23.1545327, 13390, , , , , 
13392, 8923, "Brocēnu centrs", , 56.6802515, 22.5686671, 13392, , , , , 
13393, 8923, "Brocēnu centrs", , 56.6802101, 22.5681334, 13393, , , , , 
13394, 9458, "CSDD", , 56.9654076, 21.9273338, 13394, , , , , 
13395, 9458, "CSDD", , 56.9652406, 21.9277965, 13395, , , , , 
13396, 8652, "Kultūras centrs", , 56.9667014, 21.9701233, 13396, , , , , 
13397, 8652, "Kultūras centrs", , 56.9666730, 21.9700967, 13397, , , , , 
13400, 160, "Cirsti", , 56.9814376, 25.7786319, 13400, , , , , 
13401, 161, "Sāvas", , 57.0080933, 25.7899106, 13401, , , , , 
13402, 9454, "Graudu iela", , 56.9603059, 21.9855757, 13402, , , , , 
13403, 9454, "Graudu iela", , 56.9604700, 21.9856192, 13403, , , , , 
13404, 243, "Dzērbene", , 57.1914950, 25.6760803, 13404, , , , , 
13408, 9452, "Saldus iela", , 56.9717904, 21.9952060, 13408, , , , , 
13411, 9453, "Ventas iela", , 56.9738223, 21.9798588, 13411, , , , , 
13412, 406, "Šikāļi", , 56.5067390, 24.0459134, 13412, , , , , 
13413, 422, "Tērvete", , 56.4804440, 23.3959660, 13413, , , , , 
13414, 427, "Vecvāle", , 57.4983547, 25.6499664, 13414, , , , , 
13419, 9457, "RIMI", , 56.9674026, 21.9590429, 13419, , , , , 
13420, 517, "Lipsti", , 56.5128012, 23.5967436, 13420, , , , , 
13423, 527, "Bramberģe", , 56.5790473, 23.5877916, 13423, , , , , 
13424, 535, "Vāverīte", , 56.6274382, 23.8077690, 13424, , , , , 
13425, 537, "Stūri", , 56.6265811, 23.8427492, 13425, , , , , 
13426, 540, "Dainas", , 56.6070673, 23.8973856, 13426, , , , , 
13427, 542, "Graudnieki", , 56.5922732, 23.9328073, 13427, , , , , 
13429, 550, "Platone", , 56.5293500, 23.7065231, 13429, , , , , 
13431, 562, "Sesavas skola", , 56.4248341, 23.8190311, 13431, , , , , 
13434, 580, "Garoza", , 56.6280725, 23.9323656, 13434, , , , , 
13435, 9459, "Poliklīnika", , 57.2441569, 22.6004792, 13435, , , , , 
13436, 3892, "Mentes", , 57.0718705, 26.2071965, 13436, , , , , 
13437, 588, "Skabargas", , 56.5092613, 23.5369791, 13437, , , , , 
13439, 616, "Dienvidu robeža", , 56.4775520, 21.0086740, 13439, , , , , 
13440, 618, "Grīnvalti", , 56.4605016, 21.0135234, 13440, , , , , 
13441, 619, "Kontrolpunkts", , 56.4528687, 21.0108989, 13441, , , , , 
13442, 620, "Žvaģiņi", , 56.4377294, 21.0064397, 13442, , , , , 
13443, 621, "Pērkone", , 56.4257787, 21.0075177, 13443, , , , , 
13444, 622, "Reiņi", , 56.4164717, 21.0045431, 13444, , , , , 
13445, 623, "Balceri", , 56.4055345, 21.0042294, 13445, , , , , 
13446, 624, "Skatre", , 56.3908846, 21.0029308, 13446, , , , , 
13447, 625, "Bernāti", , 56.3742551, 20.9984992, 13447, , , , , 
13448, 626, "Rolavi", , 56.3661222, 21.0020926, 13448, , , , , 
13449, 627, "Jūrmalciema pagrieziens", , 56.3595158, 21.0117237, 13449, , , , , 
13450, 628, "Tosele", , 56.3525389, 21.0345320, 13450, , , , , 
13452, 631, "Silaine", , 56.3330116, 21.0761906, 13452, , , , , 
13453, 636, "Kalnišķi", , 56.2307267, 21.1100726, 13453, , , , , 
13454, 637, "Peši", , 56.2119795, 21.1339115, 13454, , , , , 
13455, 640, "Pagrabi", , 56.1330447, 21.1507807, 13455, , , , , 
13456, 641, "Balčēni", , 56.1218937, 21.1455523, 13456, , , , , 
13457, 642, "Ģeistauti", , 56.1056019, 21.1370906, 13457, , , , , 
13458, 669, "Mostene", , 57.2012271, 26.0114645, 13458, , , , , 
13460, 681, "Miltiņi", , 56.6248182, 23.3460132, 13460, , , , , 
13461, 683, "Bancāni", , 55.9102190, 27.0851372, 13461, , , , , 
13462, 691, "Ružas", , 56.6303289, 23.3190708, 13462, , , , , 
13463, 717, "Piedrujas pagrieziens", , 55.8003208, 27.4718633, 13463, , , , , 
13464, 765, "Zundi", , 56.1960625, 27.3312163, 13464, , , , , 
13465, 768, "Zelmeņi", , 56.4500722, 23.3616108, 13465, , , , , 
13466, 3892, "Mentes", , 57.0719533, 26.2070915, 13466, , , , , 
13468, 805, "Runči", , 56.6464190, 23.2942294, 13468, , , , , 
13469, 807, "Lejas", , 56.6575829, 23.3240471, 13469, , , , , 
13472, 853, "Grobiņas lauktehnika", , 56.5330422, 21.1586825, 13472, , , , , 
13474, 856, "Dubeņi", , 56.4938291, 21.1809971, 13474, , , , , 
13475, 858, "Zvērsaimniecība", , 56.4761502, 21.1980189, 13475, , , , , 
13476, 859, "Tilti", , 56.4276096, 21.2203325, 13476, , , , , 
13477, 861, "Ķīburi", , 56.3944641, 21.2442697, 13477, , , , , 
13478, 865, "Bārta", , 56.3508775, 21.3223173, 13478, , , , , 
13479, 867, "Ķesteri", , 56.3276523, 21.3126919, 13479, , , , , 
13480, 869, "Akmentiņi", , 56.2865349, 21.3356800, 13480, , , , , 
13481, 870, "Dunika", , 56.2763686, 21.3263274, 13481, , , , , 
13482, 871, "Šuķene", , 56.2576936, 21.2931631, 13482, , , , , 
13483, 874, "Sudargi", , 56.2148523, 21.2549092, 13483, , , , , 
13484, 875, "Kliņķi", , 56.2079836, 21.2236177, 13484, , , , , 
13485, 876, "Skaistkalni", , 56.1992807, 21.2083723, 13485, , , , , 
13486, 877, "Ķāķišķe", , 56.1893102, 21.1879382, 13486, , , , , 
13487, 879, "Dārznieki", , 56.4193366, 21.6108349, 13487, , , , , 
13488, 880, "Mazgramzda", , 56.4024926, 21.6256607, 13488, , , , , 
13489, 3897, "Rakuti", , 57.0258456, 26.2877242, 13489, , , , , 
13490, 882, "Gramzda", , 56.3685279, 21.6042314, 13490, , , , , 
13491, 885, "Pakalnīšķi", , 56.3122024, 21.5503727, 13491, , , , , 
13497, 897, "Dārziņi", , 56.6089436, 21.0376471, 13497, , , , , 
13498, 900, "Zvaigznes", , 56.6214381, 21.0423379, 13498, , , , , 
13499, 901, "Namiķi", , 56.6276130, 21.0477951, 13499, , , , , 
13500, 902, "Šķēde", , 56.6395577, 21.0453749, 13500, , , , , 
13501, 903, "Vaski", , 56.6541094, 21.0547964, 13501, , , , , 
13502, 904, "Kopdarbs", , 56.6622844, 21.0745070, 13502, , , , , 
13504, 906, "Saraiķi", , 56.6968851, 21.0662490, 13504, , , , , 
13506, 907, "Vernāti", , 56.7215293, 21.0719450, 13506, , , , , 
13508, 912, "Bebe", , 56.6730913, 21.2342920, 13508, , , , , 
13509, 914, "Dekšņas", , 56.7720861, 21.4734158, 13509, , , , , 
13510, 917, "Dzērves skola", , 56.7504311, 21.4061337, 13510, , , , , 
13511, 3897, "Rakuti", , 57.0258313, 26.2878347, 13511, , , , , 
13512, 921, "Binderi", , 56.7115552, 21.3069050, 13512, , , , , 
13513, 924, "Ilmājas stacija", , 56.5744208, 21.5523151, 13513, , , , , 
13514, 926, "Krote", , 56.5424438, 21.5480979, 13514, , , , , 
13515, 927, "Pērles", , 56.5150294, 21.5682559, 13515, , , , , 
13516, 928, "Robežnieki", , 56.4930383, 21.5729729, 13516, , , , , 
13517, 933, "Viņķi", , 56.7496698, 21.5708519, 13517, , , , , 
13518, 935, "Ķebļi", , 56.7733230, 21.5244140, 13518, , , , , 
13519, 937, "Apriķi", , 56.8082323, 21.4989307, 13519, , , , , 
13520, 940, "Dzērvenieki", , 56.7529160, 21.4405772, 13520, , , , , 
13521, 3895, "Kārkli", , 57.0532649, 26.2442899, 13521, , , , , 
13522, 942, "Mazlāņi", , 56.6158398, 21.5098133, 13522, , , , , 
13523, 943, "Vētras", , 56.7423815, 21.7383826, 13523, , , , , 
13525, 947, "Ievade", , 56.6884196, 21.5294252, 13525, , , , , 
13526, 948, "Stroķi", , 56.6629294, 21.5533275, 13526, , , , , 
13527, 951, "Ostnieki", , 56.6222870, 21.5572926, 13527, , , , , 
13528, 952, "Vecpils", , 56.6248920, 21.4942115, 13528, , , , , 
13530, 953, "Katrīnas", , 56.6051105, 21.4755352, 13530, , , , , 
13531, 954, "Ozoli", , 56.5921863, 21.4731087, 13531, , , , , 
13532, 956, "Durbes stacija", , 56.5645116, 21.3983400, 13532, , , , , 
13533, 957, "Pļaviņas", , 56.5725738, 21.4290737, 13533, , , , , 
13535, 960, "Vārve", , 56.5541782, 21.3737855, 13535, , , , , 
13536, 961, "Ievnieki", , 56.5401790, 21.3803243, 13536, , , , , 
13537, 965, "Ziemeļi", , 56.5085248, 21.4691758, 13537, , , , , 
13538, 966, "Tadaiķi", , 56.5292815, 21.4172266, 13538, , , , , 
13539, 967, "Bunka", , 56.4999668, 21.4999705, 13539, , , , , 
13540, 971, "Velda", , 56.4648871, 21.8608113, 13540, , , , , 
13541, 975, "Daļģi", , 56.4494558, 21.5185057, 13541, , , , , 
13542, 976, "Paplakas stacija", , 56.4468515, 21.4969640, 13542, , , , , 
13543, 977, "Sarmas", , 56.4516023, 21.4671014, 13543, , , , , 
13544, 979, "Paplaka", , 56.4532837, 21.4432043, 13544, , , , , 
13545, 981, "Skola", , 56.4712722, 21.4149043, 13545, , , , , 
13546, 982, "Virga", , 56.4844981, 21.4057515, 13546, , , , , 
13547, 984, "Jūrnieki", , 56.4298705, 21.5714008, 13547, , , , , 
13548, 985, "Purmsāti", , 56.4035368, 21.5260210, 13548, , , , , 
13549, 986, "Salmiņi", , 56.3924716, 21.4836072, 13549, , , , , 
13550, 987, "Priednieki", , 56.3820284, 21.4610331, 13550, , , , , 
13551, 3895, "Kārkli", , 57.0533620, 26.2441476, 13551, , , , , 
13552, 1032, "Strazdes skola", , 57.1302054, 22.7243906, 13552, , , , , 
13553, 1041, "Lēdas", , 57.1347825, 22.6694715, 13553, , , , , 
13554, 1047, "Tīrumi", , 57.1394610, 22.6197050, 13554, , , , , 
13556, 1123, "Pleiki", , 55.9454673, 27.5009901, 13556, , , , , 
13563, 1289, "Igate", , 57.3826919, 24.6856447, 13563, , , , , 
13564, 1336, "Vienība", , 56.3311894, 21.5354389, 13564, , , , , 
13565, 1341, "Lāmi", , 56.3533970, 21.3576487, 13565, , , , , 
13566, 1343, "Mazkalēti", , 56.3710707, 21.4206810, 13566, , , , , 
13569, 142, "Ječi", , 56.2872242, 21.1987752, 13569, , , , , 
13570, 1352, "Drāznieki", , 56.2957319, 21.2054727, 13570, , , , , 
13575, 4040, "Rosība", , 56.7572391, 26.4594509, 13575, , , , , 
13576, 1369, "Lauri", , 56.3596172, 21.0684046, 13576, , , , , 
13577, 1370, "Dunduri", , 56.3670521, 21.0647929, 13577, , , , , 
13578, 1371, "Rudes skola", , 56.3739008, 21.0895840, 13578, , , , , 
13579, 1373, "Otaņķi", , 56.3824933, 21.0976956, 13579, , , , , 
13580, 1374, "Otaņķu mežniecība", , 56.3977271, 21.1102613, 13580, , , , , 
13581, 1376, "Otaņķu pasts", , 56.4249922, 21.1001372, 13581, , , , , 
13582, 1377, "Arāji", , 56.4442369, 21.0954088, 13582, , , , , 
13583, 1378, "Saulkrasti", , 56.4658565, 21.1017697, 13583, , , , , 
13585, 1380, "Vītiņi", , 56.4954090, 21.1041321, 13585, , , , , 
13586, 1381, "Ālandes stacija", , 56.5246905, 21.1172827, 13586, , , , , 
13587, 1384, "Grobiņa (Namiķa iela)", , 56.5331916, 21.1571803, 13587, , , , , 
13588, 1389, "Mežaine", , 56.3244470, 20.9953780, 13588, , , , , 
13590, 1396, "Eglītes", , 56.3844962, 20.9929074, 13590, , , , , 
13591, 1397, "Bernāti", , 56.3789862, 20.9879762, 13591, , , , , 
13592, 1398, "Pātari", , 56.3739615, 20.9885262, 13592, , , , , 
13593, 1399, "Alpi", , 56.3696071, 20.9945418, 13593, , , , , 
13594, 1409, "Sikšņi", , 56.2629616, 21.2529782, 13594, , , , , 
13596, 4040, "Rosība", , 56.7574408, 26.4598523, 13596, , , , , 
13597, 4042, "Elkšupe", , 56.7610555, 26.5142650, 13597, , , , , 
13598, 4042, "Elkšupe", , 56.7611872, 26.5142578, 13598, , , , , 
13600, 1438, "Oši", , 56.6942714, 23.2017396, 13600, , , , , 
13602, 1503, "Tilderi", , 57.4530169, 26.3309605, 13602, , , , , 
13603, 1527, "Zvārtavas pagrieziens", , 57.5268916, 26.3756102, 13603, , , , , 
13604, 8872, "Inčārnieki", , 56.6675213, 26.6086434, 13604, , , , , 
13607, 1617, "Karitāni", , 57.4064156, 27.1365591, 13607, , , , , 
13609, 1619, "Naglas", , 57.3850789, 27.1523217, 13609, , , , , 
13610, 1621, "Vilnīši", , 57.3473422, 27.1870887, 13610, , , , , 
13612, 1627, "Katrīnburga", , 57.3416342, 27.3602724, 13612, , , , , 
13618, 1658, "Slimnīca", , 56.6027608, 24.5154542, 13618, , , , , 
13621, 1704, "Ilzenes pagrieziens", , 57.3817431, 26.7073299, 13621, , , , , 
13622, 1705, "Ādams", , 57.4350223, 26.6696424, 13622, , , , , 
13624, 1728, "Lauktehnika", , 56.3825499, 24.1630241, 13624, , , , , 
13626, 1739, "Mežslokas", , 57.4001140, 26.6443924, 13626, , , , , 
13630, 1771, "Brīvāres", , 56.1861771, 25.3573118, 13630, , , , , 
13634, 1839, "Baznīckrogs", , 56.3856737, 23.9663669, 13634, , , , , 
13635, 1842, "Ošu muiža", , 56.3789781, 23.9205446, 13635, , , , , 
13637, 1883, "Viesturi", , 56.4819334, 24.0301967, 13637, , , , , 
13638, 1888, "Luki", , 57.3821180, 26.9432190, 13638, , , , , 
13640, 1890, "Varžupuriņš", , 57.3729982, 27.0232978, 13640, , , , , 
13642, 1893, "Kantorkrogs", , 57.3483984, 26.9718141, 13642, , , , , 
13643, 1894, "Ate", , 57.3177360, 26.9281566, 13643, , , , , 
13645, 1945, "Budberga", , 56.3173252, 24.5377887, 13645, , , , , 
13646, 1962, "Anna", , 57.3357789, 27.0274455, 13646, , , , , 
13647, 1969, "Ķūderi", , 57.3482024, 27.1835798, 13647, , , , , 
13648, 8058, "Radžēļi", , 56.7377652, 26.5673127, 13648, , , , , 
13649, 1978, "Sebežnieki", , 57.3268008, 27.1352617, 13649, , , , , 
13650, 1979, "Jaunstricki", , 57.3358665, 27.1740898, 13650, , , , , 
13654, 2048, "Mauriņi", , 57.6492839, 24.9941119, 13654, , , , , 
13655, 9606, "DUS", , 56.1555708, 25.7626985, 13655, , , , , 
13659, 2088, "Ferma", , 56.5803295, 24.3777386, 13659, , , , , 
13660, 2090, "Misas tautas nams", , 56.5530427, 24.3588860, 13660, , , , , 
13662, 2137, "Degļupe", , 57.2003067, 26.1066808, 13662, , , , , 
13665, 2153, "Grebņeva", , 56.8574320, 27.8135618, 13665, , , , , 
13669, 8058, "Radžēļi", , 56.7377311, 26.5672925, 13669, , , , , 
13670, 8060, "Sumeinieki", , 56.7431217, 26.5653697, 13670, , , , , 
13671, 8060, "Sumeinieki", , 56.7432262, 26.5654272, 13671, , , , , 
13673, 2384, "Gārša", , 57.3503482, 26.6106616, 13673, , , , , 
13675, 2399, "Svelberģis", , 57.1852882, 26.7380452, 13675, , , , , 
13676, 2402, "Spriņģi", , 57.2355294, 26.7552178, 13676, , , , , 
13677, 2413, "Mālmuiža", , 57.3105408, 26.4540445, 13677, , , , , 
13681, 2471, "Taurkalne", , 56.5625050, 24.9355976, 13681, , , , , 
13685, 2498, "Mežniecība", , 56.4928750, 25.3171505, 13685, , , , , 
13691, 2564, "Pērses tilts", , 56.6567591, 25.3918986, 13691, , , , , 
13692, 2565, "Vesetnieki", , 56.6197189, 25.8410517, 13692, , , , , 
13693, 2573, "Strautiņi", , 56.4133131, 24.9275069, 13693, , , , , 
13695, 2596, "Burtnieki", , 56.6616141, 25.6963520, 13695, , , , , 
13696, 2597, "Upītes", , 56.6726493, 25.6897106, 13696, , , , , 
13697, 2598, "Krustceles", , 56.6889746, 25.6844041, 13697, , , , , 
13700, 2709, "Kalna skola", , 57.1233889, 26.5906792, 13700, , , , , 
13702, 2786, "Pērle", , 57.0896675, 26.1782584, 13702, , , , , 
13704, 2793, "Stigas", , 57.1271872, 26.3621371, 13704, , , , , 
13705, 2800, "Valgales skola", , 57.0545983, 22.4850013, 13705, , , , , 
13707, 2993, "Zemvalži", , 55.9969798, 26.2047041, 13707, , , , , 
13710, 3012, "Īve", , 57.4262108, 22.5263597, 13710, , , , , 
13711, 3013, "Nikuži", , 57.4111778, 22.5206891, 13711, , , , , 
13712, 3015, "Tiltiņi", , 57.3869546, 22.5321401, 13712, , , , , 
13718, 3134, "Aizpurvi", , 56.9047516, 25.5990610, 13718, , , , , 
13719, 3136, "Liede", , 57.0475760, 25.9018210, 13719, , , , , 
13724, 3162, "Jāņmuiža", , 56.9165815, 25.6780000, 13724, , , , , 
13726, 3167, "Aiviekste", , 56.6478481, 25.9401709, 13726, , , , , 
13727, 3168, "Ļaudonas pagrieziens", , 56.6606395, 25.9565487, 13727, , , , , 
13728, 3170, "Grantskalni", , 56.7129234, 25.9859496, 13728, , , , , 
13729, 3171, "Druvmaļi", , 56.7220496, 25.9923779, 13729, , , , , 
13730, 3173, "Veckalsnava", , 56.7474928, 26.0227865, 13730, , , , , 
13731, 3174, "Ozollejas", , 56.7706388, 26.0306238, 13731, , , , , 
13732, 3197, "Kapukalns", , 57.1332218, 26.6978658, 13732, , , , , 
